,n01-OSNs,n02-PGC-1,n03-GC-1,n04-Immature,n05-PGC-2,n06-Transition,n07-GC-2,n08-PGC-3,n09-GC-3,n10-GC-4,n11-GC-5,n12-GC-6,n13-AstrocyteLike,n14-GC-7,n15-M/TC-1,n16-M/TC-2,n17-M/TC-3,n18-EPL-IN
12350_7250,0.41980069130659103,1.1588007271289826,0.6077313184738159,0.14019742384552955,1.649807381629944,0.3410724863409996,0.030427394714206458,0.7070703893899918,0.11232408434152603,0.4063018083572388,0.6579366266727448,0.510745894908905,0.07818846628069878,0.038857662677764894,1.2153871834278107,0.7885558813810348,5.109992575645447,0.18684183061122894
12350_7350,0.13084364384412767,0.4413181781768799,0.24107817485928534,0.021577233914285898,1.056143081188202,0.37730900198221207,0.021677422802895308,0.26670283526182176,0.18815602585673333,0.17051316127181054,0.46422130763530733,0.970612832903862,0.06617354899644852,0.035474948771297934,1.5427468240261077,0.3467386484146118,5.169981050491333,0.07107380218803883
12350_7450,0.10227841921150685,0.5239345580339432,0.20524525940418245,0.07034092731773854,0.38746285289525983,0.8218514144420623,0.2334921307861805,0.3670509845018387,0.1833355076611042,0.0420333145186305,0.6807308226823807,0.42099897712469103,0.13878879621624945,0.3272584468126297,1.119789707660675,0.2186314694583416,3.449453592300415,0.33033027946949006
12350_7550,0.06738893315196037,0.4992285341024399,0.15170589089393616,0.10525468401610852,1.2495252907276153,0.16926353722810744,0.18831446915864944,0.3862142339348793,0.6628861278295517,1.1578223526477813,2.907187521457672,2.548061764240265,0.038787875697016715,0.3286144107580185,1.7080093562602996,0.18496149703860282,18.536305522918703,0.1179413840174675
12350_7650,0.16907826587557792,0.526428434252739,0.21945320963859558,0.506582835316658,0.9775824308395386,0.39539098590612415,2.229984152317047,0.32193555533885954,1.2645149230957031,0.8541575372219086,5.777968573570251,3.9050860166549684,0.14802831560373306,2.747259998321533,1.6311121344566346,0.4002304390072823,12.938019180297852,2.0890843987464907
12350_7750,0.08063569739460945,0.03748914171010256,0.07062417902052402,0.19688495099544526,0.011617903225123882,0.230023280531168,3.664666998386383,0.0404097069054842,2.2428048729896544,0.11668806076049805,7.948139643669128,2.459880292415619,0.1354246348142624,4.10942325592041,0.7978422254323959,0.04111349079757929,0.04767670035362244,1.8283539175987245
12350_7850,0.08309028707444668,0.01236732858233154,0.015404667146503926,0.26535944640636444,0.00531213756185025,0.28267016112804416,4.009203696250916,0.04805551301687956,2.4734379768371584,0.38150275200605394,5.7719426393508915,1.2748193144798279,0.16435206308960915,3.4716773867607116,1.1185248494148254,0.03661656863987446,0.06554409302771091,0.9660132527351379
12350_7950,0.3520153596997261,0.027744414657354353,0.036510113067924975,1.1980124533176422,0.043284206092357634,0.7916833579540252,3.0159554481506348,0.08142663426697254,1.9112423062324524,0.3701416254043579,4.373260188102722,0.4391771346330643,0.34529750496149064,3.402906262874603,1.1167904496192933,0.029570689518004657,0.022242072969675064,1.5032290816307068
12350_8050,0.7820780992507934,0.011292513785883784,0.030888029001653196,3.911803162097931,0.009352588513866066,0.7904403895139694,1.4097046375274658,0.10475902296602727,1.4547787845134734,0.23110759928822516,2.0266076803207396,0.12009563818573953,0.47596919983625413,2.706653594970703,1.0274742424488068,0.06238801367580891,0.015081333881244063,0.8640499472618103
12350_8150,0.2412201792001724,0.009805676667019725,0.013701522769406439,1.505700421333313,0.013329713279381395,0.38144641667604445,5.013356494903564,0.30034719556570055,3.65790776014328,0.48140617460012436,8.099813222885132,1.2495111048221588,0.33010854125022887,6.2723945617675785,1.1466335713863374,0.01341031133197248,0.2438216209411621,1.3305502533912659
12350_8250,0.09495547413825989,0.015828079730272296,0.026134539488703014,0.3621465727686882,0.00916264415718615,0.2688156247138977,5.273008179664612,0.03121606828644872,2.5291775107383727,0.2601019263267517,7.826191782951355,1.59938605427742,0.15469121783971787,5.028755402565002,1.1640402793884277,0.045292263850569725,0.2458036907017231,2.030877721309662
12350_8350,0.18058932945132256,0.029754428006708623,0.024770064279437065,0.43110380172729496,0.07258382886648178,0.27658758461475375,4.534933304786682,0.09167857132852078,2.1440577864646913,0.3718564510345459,9.288225746154785,3.0579590678215025,0.24772377908229828,5.7180274486541744,1.3995721161365509,0.0362121969461441,0.5689109176397323,1.5994924783706665
12350_8450,0.053823459520936014,0.42492234259843825,0.06280140429735184,0.05644634161144495,0.8752955734729767,0.16011915281414987,0.3087708428502083,0.4216670751571655,0.5945385128259659,1.161789894104004,2.294902813434601,3.427645170688629,0.035216789133846765,0.4334094911813736,1.7072280168533325,0.14069385454058647,14.880551719665528,0.32903448343276975
12350_8550,0.053733734786510466,0.2646214351058006,0.05633564088493585,0.01413731682114303,0.41625761091709135,0.4840778261423111,0.35428095459938047,0.06517328023910522,0.15258858427405358,0.21254942417144776,0.6692924678325654,0.6935702651739121,0.04547318890690803,0.2756635367870331,1.1736405670642853,0.20705036148428918,3.3311989545822143,0.16071029230952263
12350_8650,0.3226622924208641,0.44308821111917496,0.04452992156147957,0.04540044739842415,0.40194992274045943,1.0149106621742248,0.08940708339214325,0.25674044638872145,0.11435834169387818,0.03288692850619555,0.1992587722837925,0.3444052830338478,0.07957684993743896,0.08971182256937027,0.977508333325386,0.14406297951936722,1.9941701650619508,0.1151049692183733
12350_8750,0.11034932173788548,1.0959071457386016,0.5871504962444305,0.036532089300453666,1.3533332765102386,0.9401875138282776,0.04069611262530089,0.5820649832487106,0.24951851442456247,0.24146213755011559,0.23132032603025438,0.4068916723132133,0.05399627964943647,0.02885197103023529,1.3375882625579834,1.0594518542289735,4.886845135688782,0.3047512352466583
12350_8850,0.13290781676769256,1.1324813783168792,0.9880448073148728,0.005893565458245575,1.2552028477191925,0.9464882135391235,0.09288848973810673,0.5645364940166473,0.03906833920627832,0.24401991590857505,0.004591265274211765,0.10187726654112339,0.03545687478035688,0.016825257893651725,0.8343882471323013,0.3477841943502426,0.6975094109773636,0.9671105772256852
12350_8950,0.8998966068029404,0.8953067809343338,0.9136808007955551,0.009844670770689845,0.9595266461372376,1.0097716569900512,0.2767684280872345,0.1346138261258602,0.03728338815271855,0.11176842078566551,0.006209760368801653,0.009597976598888636,0.10578304938971997,0.15294863730669023,0.5670169115066528,0.33749664574861526,0.20822040513157844,0.6134825527668
12350_9050,0.6882138341665268,0.22576109170913697,0.199870715290308,0.0811908271163702,0.22425384148955346,0.6362374603748322,0.0313080009073019,0.01918731350451708,0.08714451938867569,0.015582984499633313,0.004645195067860186,0.012825505854561926,0.4912593111395836,0.05876506995409727,0.34505545496940615,0.15946971178054808,0.20690783485770226,0.21443412452936172
12350_9150,0.3627134084701538,0.3071580588817596,0.23454328998923302,0.05399875491857529,0.034556688740849495,0.5468890279531479,0.21658480539917946,0.020878094621002673,0.20432333946228026,0.01676454683765769,0.1114360023289919,0.002187627018429339,0.11031863987445832,0.31469464898109434,0.3912701681256294,0.12179069705307484,0.18647922277450563,0.20584831908345222
12350_9250,0.7609270989894867,0.08795849457383156,0.18349996730685234,0.018986269179731608,0.012118097068741918,0.9775138676166535,0.1573867082595825,0.1163461834192276,0.09660150744020939,0.009031446278095245,0.0025014122482389213,0.008054821519181132,0.5203255772590637,0.29596603512763975,0.3883525669574738,0.1511316068470478,0.025773086119443178,0.14316791146993638
12350_9350,1.0689132928848266,0.27304445654153825,0.2198455348610878,0.024818070326000453,0.18790656253695487,1.202819639444351,0.0669068057090044,0.13729484677314757,0.15330346301198006,0.05670062880963087,0.009348208410665393,0.0038392318412661555,0.25250314474105834,0.18919130116701127,0.4674705699086189,0.09281689375638962,0.13755347207188606,0.1314121462404728
12350_9450,0.12681832388043404,0.5344444572925567,0.9372968465089798,0.06040666457265616,1.2321846067905426,1.1042678475379943,0.07618445158004761,0.10763691179454327,0.2751977279782295,0.005429967655800283,0.02444358179345727,0.009114558342844248,0.04513746686279774,0.03914754129946232,0.6398945778608323,0.21049497723579408,0.1063473116606474,0.976124507188797
12350_9550,0.11618715114891529,0.9420800775289535,1.0363817095756531,0.05356059018522501,1.2446093797683715,1.1245147168636322,0.11237573325634002,0.2730701833963394,0.18006164357066154,0.058778340369462966,0.010861652391031386,0.02016361616551876,0.06103045474737882,0.04076219815760851,0.7923540800809861,0.6927576869726181,0.62279514670372,0.81004299223423
12350_9650,0.3519389733672142,1.4703057646751403,1.1803821623325348,0.04355247393250465,1.2370147407054901,1.1093637943267822,0.05436332225799561,0.672685730457306,0.2106073521077633,0.2871630147099495,0.1074794813990593,0.1291167087852955,0.09999567978084088,0.040688172169029715,0.913970771431923,0.6456029951572418,1.9921189844608307,0.8246962457895279
12350_9750,0.06319341510534286,1.0810769319534301,0.3141210451722145,0.013310367846861482,1.2364697217941285,0.3234573096036911,0.015352703770622611,0.4489052012562752,0.07462103553116321,0.18263309672474862,0.39967630356550216,0.6540474712848663,0.02620726050809026,0.010767418378964068,2.130957102775574,0.6916109323501587,8.80812406539917,0.09123606011271476
12350_9850,0.12081096358597279,0.24667045772075652,0.06076833792030811,0.03127199010923505,0.8235237210988998,1.112388676404953,0.07633683942258358,0.4708364248275757,0.5495451003313064,0.32849410623312,0.438863730430603,0.6477968126535416,0.0510190362110734,0.03789470251649618,1.2983974277973176,0.3543630033731461,5.904280400276184,0.217550228536129
12350_9950,0.28716186583042147,0.12028117924928665,0.049650576524436475,0.10064781829714775,0.1426139384508133,0.7702411204576493,0.29614067673683164,0.060582921095192435,0.5520884811878204,0.47529925853013993,0.7339366376399994,0.5223252087831497,0.12178782708942891,0.5395172774791718,0.9811724096536636,0.061935534328222276,2.2373273968696594,0.1359221838414669
12450_10050,0.11982947289943695,0.315862937271595,0.16558411717414856,0.10109036639332772,0.525325384736061,0.276352721452713,0.6151871830224991,0.36019290834665296,0.4788869321346283,1.1155081808567047,2.5350481629371644,2.047613739967346,0.05972511135041714,0.8436876177787781,1.3428809344768524,0.1938055597245693,7.580996632575989,0.37624039947986604
12450_10150,0.29182310700416564,0.12426620945334435,0.03937464281916618,0.06415976844727993,0.05382456537336111,0.37761207669973373,2.8614911437034607,0.05648963414132595,1.3436327576637268,0.447250896692276,3.627338171005249,1.8481949150562287,0.1410363309085369,2.977597737312317,1.1500456988811494,0.029276360850781204,0.5427309602499009,1.6011438250541687
12450_10250,0.09501667469739913,0.011790715716779232,0.019805031362921,0.19973917976021766,0.009164826618507505,0.424785877764225,3.5173762679100036,0.11058309748768806,1.8580826044082641,0.28234746009111406,5.391210842132568,1.5909186244010924,0.09811437353491784,3.1663097977638244,1.29322806596756,0.008426191704347729,0.009622849896550179,0.9074796289205551
12450_10350,0.10333172902464867,0.008989858580753208,0.017227618768811227,1.0615922331809997,0.016213466878980398,0.3505113020539284,3.478273844718933,0.05837533194571734,2.0702205300331116,0.6139575630426407,5.3985284805297855,0.7226333647966385,0.12946505099534988,3.5578357696533205,1.399485284090042,0.06363535784184933,0.06679708622395993,0.7883041083812714
12450_10450,0.3827330932021141,0.008431184291839599,0.022776574920862915,2.2230801224708556,0.00872539421543479,1.002134585380554,1.4883870422840118,0.11371499560773372,1.482738012075424,0.14614281728863715,1.7196915984153747,0.08711964190006256,0.09491959922015668,1.3964532017707825,0.9420428782701492,0.03770852219313383,0.00277831390267238,0.5768311709165573
12450_10550,0.14804812744259835,0.006874736770987511,0.009543553972616792,1.4059654831886292,0.0058211624855175614,0.9008608222007751,1.5109776735305787,0.03437359370291233,1.1377394437789916,0.28536076545715333,2.3184213042259216,0.12207200042903424,0.09804372265934944,1.7324904084205628,1.1504164576530456,0.014165028743445874,0.008223696751520038,0.5045969218015671
12450_10650,0.13692836314439774,0.014288979163393379,0.026784867979586124,0.5831215023994446,0.01245755427516997,0.36458164155483247,3.07581741809845,0.06312574408948421,2.574664497375488,0.44384742975234986,5.4135404348373415,0.7242776334285737,0.12448274828493595,3.1083708882331846,1.182807070016861,0.07515512220561504,0.03903870731592178,1.316763961315155
12450_10750,0.7727502644062042,0.025354976858943702,0.04709331877529621,0.09908106327056884,0.01688621789216995,0.6318098545074463,2.0306963086128236,0.3021077498793602,2.2619722843170167,0.05907922573387623,3.584060215950012,0.647194218635559,0.5596504628658294,2.421023952960968,0.9221465677022934,0.01271372102200985,0.01645235288888216,0.8255292147397995
12450_10850,0.22368718385696412,0.040314138308167456,0.026901785098016263,0.41384646892547605,0.01566050900146365,0.5011667892336845,2.91071902513504,0.044621897488832475,1.8721400558948518,0.45928608477115634,4.621791863441468,1.4723902463912963,0.15894896611571313,2.924422788619995,1.1483072340488434,0.03495085593312979,0.045995251275599,1.3292475581169128
12450_10950,0.32461878657341003,0.04718722533434629,0.0579336954280734,0.38912167102098466,0.03654652051627636,0.37359852641820906,4.739653325080871,0.10781848467886448,2.425216889381409,0.8632093518972397,9.888277578353883,3.1849876642227173,0.22749148905277253,6.7061447381973265,1.5397880673408508,0.07681465782225132,0.034774867445230485,1.333507424592972
12450_11050,0.14607620015740394,0.0596409922465682,0.06349522657692433,0.11562865301966667,0.1263294793665409,0.3400962471961975,4.209303474426269,0.041123655065894126,1.167806714773178,0.2528062164783478,4.911044764518738,2.428764748573303,0.14003411009907724,4.094782018661499,1.1028471052646638,0.10296317413449288,0.28568529188632963,1.4224057078361512
12450_11150,0.15889392495155336,0.1332503840327263,0.1629297912120819,0.09281890094280243,0.26045573353767393,0.39506239593029024,0.792793545126915,0.0810488447546959,0.907960730791092,0.2705466479063034,2.3555546402931213,1.2269037187099456,0.18680083602666855,1.3110431551933288,0.8168385267257691,0.10326363556087018,1.9756978929042817,0.8234071016311646
12450_11250,0.08551679104566574,1.0578164398670196,0.21478242948651313,0.05930261630564928,2.1778402805328367,0.3403939291834831,0.07308591678738594,0.5477366864681243,0.16674972400069238,1.6606064021587372,2.8195570945739745,5.364869928359985,0.03869525864720345,0.09948682226240635,2.9456037282943726,0.263770355284214,26.98350296020508,0.22387199997901916
12450_11350,0.10063099153339863,0.24243538528680803,0.22995565757155417,0.05313643459230662,0.28181423246860504,0.3377301499247551,0.8646714806556701,0.10650127716362476,0.32224349975585936,0.2672751858830452,1.0309475302696227,0.8468993306159973,0.05924085061997175,0.4404847174882889,1.094174563884735,0.08207035288214684,2.7766584873199465,1.0025335609912873
12450_11450,0.6859975069761276,0.20625716000795363,0.06474296599626542,0.020961572602391242,0.08453829437494279,0.5580466032028198,0.6729050725698471,0.05302902087569237,0.6178875356912613,0.02805230123922229,1.2725144028663635,0.5587629437446594,0.16745099872350694,0.8234664559364319,1.054423713684082,0.2530558958649635,1.9445932328701019,0.43870860487222674
12450_11550,0.13164511620998381,0.32950845211744306,0.27129208445549013,0.03234374634921551,0.5721163004636765,1.082213079929352,0.09967859573662281,0.316380450129509,0.2584865570068359,0.5613607734441757,0.5312276601791381,0.7099043101072311,0.06464297324419022,0.048504042252898213,1.5129119098186492,0.3629664212465286,5.4626329183578495,0.11653686985373497
12450_11650,0.186359491199255,1.3463585257530213,0.6702359825372696,0.010500413039699197,2.3253328442573546,0.6156584709882736,0.017583862785249947,0.4120391681790352,0.10093991719186306,0.2978083178400993,0.26799480617046356,0.644814845919609,0.0622733386233449,0.017297204677015544,1.830744445323944,0.6334807991981506,8.217007255554199,0.21383240520954133
12450_11750,0.36903061270713805,2.413078510761261,1.2213980197906493,0.013058029394596816,2.900257933139801,0.4265324339270592,0.026349087152630093,0.8457501530647278,0.07565218731760978,0.10617762953042983,0.06776319667696953,0.4383747920393944,0.12585026882588865,0.029352983552962543,0.9532287031412124,0.8235410869121551,4.315817189216614,0.6228357553482056
12450_11850,0.7821561574935914,1.21406592130661,0.8340939044952392,0.010150518827140331,1.49471355676651,0.9781125009059906,0.06536535657942295,0.07663454003632068,0.06598762162029743,0.02255749637261033,0.0228114296682179,0.09477345421910285,0.13476099595427513,0.059333026967942716,0.8179019629955292,0.5490398854017258,1.5760250806808471,0.8076673597097397
12450_11950,0.9400345504283905,0.5121003806591033,0.5275843113660812,0.016942719649523496,0.6558619350194931,0.6692794680595398,0.051647182926535605,0.16444941312074662,0.11632610261440277,0.18794842213392257,0.012749832589179277,0.05841386038810015,0.250977735966444,0.1294244907796383,0.5216883301734925,0.17924826741218566,0.5488829612731934,0.530141270160675
12450_12050,1.1193338453769683,0.10872363336384297,0.18839043155312538,0.012032817397266627,0.22303045764565468,0.8726228773593903,0.037891600653529166,0.11310387030243874,0.036187779530882834,0.06213666535913944,0.0006804802629631013,0.0002739269591984339,0.5641272842884064,0.19693156480789184,0.3341498389840126,0.06923785097897053,0.1040892880409956,0.14137099981307982
12450_6250,1.3973412752151488,0.4496199741959572,0.06271952092647552,0.06208563223481178,0.009327832236886026,0.5117911696434021,0.5725786834955215,0.25123933851718905,0.04032868854701519,0.0041078886482864615,0.047043470479547975,0.014607058372348547,0.08265757411718369,0.037499111518263815,0.2897545114159584,0.024151407461613417,0.3996549218893051,0.059461042098701
12450_6350,1.6085939228534698,0.03184046056121588,0.32472416013479233,0.061227647401392464,0.05581404585391283,0.791077482700348,0.0683076273649931,0.019086670223623516,0.32127006351947784,0.08128350600600243,0.05808087009936571,0.015828563272953032,0.7532288491725921,0.06012265905737877,0.4616088196635246,0.054451645165681836,0.2062719151377678,0.05795341469347477
12450_6450,0.6118394821882248,0.00405250487383455,0.24128522127866744,0.0030269318725913764,0.0024962877039797606,0.10081574507057667,0.0025213302811607718,0.10689392797648907,0.041164322011172774,0.035303680785000326,0.00019130685468553567,0.0001619473543541972,1.3265232563018798,0.019067085720598696,0.41800353676080704,0.09882524199783801,0.001958008564542979,0.08781181015074253
12450_6550,1.078310477733612,0.025260373018682003,0.39498595595359803,0.02127380287274718,0.025695234630256893,0.5904511690139771,0.18743254318833352,0.07123144939541817,0.04898332580924034,0.0020473346463404595,0.0007358766015386209,0.00017413321838830598,0.49264995008707047,0.029850402753800156,0.34967122972011566,0.0633831188082695,0.08933559879660606,0.062204905226826666
12450_6650,1.0975942254066466,0.1278400182723999,0.20608900114893913,0.0059448048472404485,0.06912873350083829,0.6328243106603623,0.043283446319401266,0.07711598686873913,0.08300946205854416,0.0009357003873446956,0.00038202689174795525,0.0002658641038578935,1.3271170198917388,0.3320575416088104,0.398348405957222,0.12542789652943612,0.013859957177191972,0.11387665830552578
12450_6750,1.1287540733814239,0.33075079023838044,0.6995282888412475,0.08784645870327949,0.3703602895140648,0.7574008196592331,0.021770473197102548,0.16044932901859282,0.05054439827799797,0.03759971410036087,0.0015463359944988043,0.0020948037854395807,0.9993744283914566,0.040479362942278385,0.43461230397224426,0.16244513615965844,0.24206962436437607,0.4256552174687386
12450_6850,1.6272909939289093,0.8129532337188721,0.7251506209373474,0.017503480799496176,0.719278660416603,1.2950813114643096,0.13101835548877716,0.2818072661757469,0.1101473405957222,0.042401813343167304,0.005842606094665826,0.05335622411221266,0.22665261402726172,0.15916247740387918,0.5349193811416626,0.4330295637249947,0.7967907696962356,0.23243363946676254
12450_6950,0.7186843395233155,1.5993659675121308,0.4236196130514145,0.029403005633503197,1.225433874130249,1.0458379805088043,0.28028620034456253,0.5162970304489136,0.035311331041157246,0.18852193281054497,0.0345193263143301,0.08112704679369927,0.1286902420222759,0.05330470334738493,0.7733316272497177,0.44810285717248916,2.11667320728302,0.7722664326429367
12450_7050,0.5715114921331406,1.3413317859172822,1.1248537123203277,0.010889762174338102,3.0669090509414674,0.8485066205263138,0.06997651420533657,0.34825663864612577,0.13776778131723405,0.12052867747843266,0.11978801600635051,0.30785993039608,0.1438647173345089,0.06936897225677967,0.9468199968338012,1.3379264056682587,5.125158190727234,0.528641763329506
12450_7150,0.3937486335635185,1.8436272203922273,1.8174905836582185,0.016449795849621297,1.8177334785461425,0.7667163401842118,0.05152100566774607,0.3225529283285141,0.11013571359217167,0.2524283200502396,0.1257707867771387,0.3913418337702751,0.09992450177669525,0.052815099433064464,1.054520457983017,1.1283603191375733,4.90103759765625,0.33559449166059496
12450_7250,0.6817033708095551,0.7522312641143799,0.3339042440056801,0.03344252966344356,1.2587306678295136,0.9891134202480316,0.049697555229067804,0.49857401847839355,0.18198839351534843,0.16099875643849373,0.24025504067540168,0.6685604840517044,0.11478854380548001,0.05119216535240412,1.1609205782413483,0.7520247310400009,3.7960217118263246,0.27314495146274564
12450_7350,0.2537863478064537,0.41098904609680176,0.09032515175640583,0.2345476746559143,0.3562886998057365,1.065381371974945,0.21528103500604628,0.1312953159213066,0.12004008591175079,0.04977260157465935,0.34300724118947984,0.5589891135692596,0.21159455925226212,0.6790067046880722,1.064159333705902,0.12506819553673268,3.2224705457687377,0.471909236907959
12450_7450,0.1814226910471916,0.40675668567419054,0.05372368786484003,0.08011665567755699,0.27240571677684783,0.3941693127155304,0.22962216436862945,0.14510373622179032,0.3952198222279549,0.4438545450568199,0.8904023915529251,0.7451838910579681,0.08893236070871353,0.4376458674669266,0.9824423909187316,0.29219835698604585,3.532805359363556,0.24402590394020082
12450_7550,0.09597594551742077,1.1523732602596284,0.2013548009097576,0.08525704592466354,2.039452838897705,0.15853090584278107,0.02161893919110298,0.5755008041858674,0.07162422016263008,0.8225855112075806,2.4231096863746644,2.9692235946655274,0.04023460075259209,0.04073526784777641,1.9105153799057006,0.15343202650547028,27.22460823059082,0.16344048231840133
12450_7650,0.10127774216234683,0.9238973081111908,0.13979566618800163,0.11447453871369362,1.9453278541564942,0.17881515249609947,0.8503183543682098,0.5403904229402542,0.7210411548614502,1.8670126855373383,5.255221033096314,5.088465595245362,0.07298681326210499,1.388107669353485,2.500659453868866,0.16060252562165261,24.428875064849855,0.4073551446199417
12450_7750,0.40944005697965624,0.11854340881109238,0.08525434024631977,0.758389014005661,0.08593019619584084,0.33468772619962694,5.626859736442566,0.22628239020705224,2.6485322237014772,0.5736451983451843,12.64222855567932,3.1493611574172973,0.5412780851125717,9.173347520828248,0.8787856936454773,0.09183032512664795,0.5412862986326218,2.8710644602775575
12450_7850,0.11719610095024109,0.08219052329659463,0.06701183803379536,0.7981460362672805,0.0657581191509962,0.3713649734854698,4.195921277999878,0.1456391431391239,2.4310826301574706,0.4921342208981514,7.574571108818054,1.9517298758029937,0.2449072018265724,5.086625766754151,1.1456902742385864,0.018058046605437996,0.5226201921701431,1.850387191772461
12450_7950,0.06977173574268818,0.013813693029806019,0.020782284252345563,0.6984794467687607,0.01311103873886168,0.3739539593458176,3.2558756470680237,0.1683267503976822,1.7930742979049683,0.37041270881891253,4.723601889610291,0.667270302772522,0.13093822896480561,2.780530059337616,1.107072937488556,0.01222979286685586,0.054508354328572754,1.5128866016864777
12450_8050,0.08927959762513638,0.01294897859916091,0.050375429913401604,1.9669901072978973,0.006486479705199599,0.4105311259627342,1.7234906196594237,0.05892085880041122,1.5120277941226958,0.3512166261672974,2.159482550621033,0.10156636200845241,0.09980348944664001,1.9643240869045258,0.9865026950836182,0.02764357887208462,0.0042931451462209225,0.898823082447052
12450_8150,0.13200095817446708,0.04494464341551065,0.05910740457475185,0.4308222681283951,0.020134237222373487,0.9910722494125366,2.6613133430480955,0.06387600488960743,1.744802588224411,0.2999490097165108,3.759687054157257,0.5178038328886032,0.13259431570768357,2.0727670073509215,1.0689933836460113,0.03395317550748587,0.03750794362276793,0.7483799636363984
12450_8250,0.07218263931572437,0.014923535287380219,0.018635990284383296,0.2186341606080532,0.013319316925480962,0.5709569990634918,4.596014142036438,0.02792227119207382,2.4297194957733153,0.3358294889330864,6.6438390731811525,1.4246935188770293,0.09464048072695733,2.776689076423645,1.1585556149482727,0.03363209441304207,0.03032874930649996,1.426215696334839
12450_8350,0.20107390657067298,0.143415230512619,0.0899468146264553,0.3038305401802063,0.2661095291376114,0.35063271671533586,3.3262744784355163,0.10689971968531609,2.1168530106544496,0.4741289526224136,7.307711791992188,2.467766582965851,0.24066545292735103,4.433030223846435,1.3973028779029846,0.06124298926442862,0.5778726547956466,1.6262699246406556
12450_8450,0.06631925739347935,0.5603347688913345,0.07704237774014473,0.043532662093639374,1.498734140396118,0.24022520035505296,0.3355991944670677,0.34249275326728823,0.44475657492876053,0.9906009912490845,2.9716442584991456,2.6050018668174744,0.04450072962790728,0.35589140802621844,1.8326791286468507,0.11202978864312171,13.609848642349244,0.46003953367471695
12450_8550,0.18815638050436975,0.2944728821516037,0.08403181806206703,0.04995370507240295,0.247339678555727,1.5171703159809113,0.47751001715660096,0.1328928880393505,0.3335229158401489,0.056657576002180576,0.6229200690984726,0.5077076405286789,0.08622043579816818,0.3871152937412262,0.7345326751470566,0.1814327836036682,1.6130721390247345,0.5499792337417603
12450_8650,0.296434785425663,0.2626514136791229,0.11907373629510402,0.04359584208577871,0.36198716759681704,0.8593449532985687,0.21349601149559022,0.2766890749335289,0.3221822276711464,0.11235582791268825,0.29705165773630143,0.42792312055826187,0.09889416210353374,0.14271047115325927,0.9470084071159363,0.23897748664021493,2.276696026325226,0.23913630545139314
12450_8750,0.1519537664949894,0.7229274660348892,0.11360089033842087,0.030867236945778132,0.5831353396177292,0.9892098188400269,0.13532490208745002,0.1670323260128498,0.16683079227805137,0.14259243458509446,0.31163455694913866,0.21181892827153206,0.1272909827530384,0.20807897821068763,1.0298944413661957,0.6109549820423126,2.868170404434204,0.2539436310529709
12450_8850,0.4432342633605003,1.4055197954177856,0.5871683299541474,0.016442978754639626,1.1853000342845916,1.3959458112716674,0.108678637444973,0.2228280246257782,0.0781181238591671,0.08259340710937976,0.024375381600111722,0.10712697990238666,0.1680716834962368,0.0948217235505581,0.7148789882659912,0.5052946090698243,1.0162142395973206,0.8488232493400574
12450_8950,0.5568066745996475,0.8990355014801026,0.4875208094716072,0.11672621704638005,1.0505843937397004,1.1045779883861542,0.026160252932459115,0.1895920529961586,0.06745247356593609,0.01781338416039944,0.0017912528128363192,0.004856399958953261,0.455040317773819,0.05973944403231144,0.36523970514535903,0.2889581635594368,0.4259024128317833,0.49890400022268294
12450_9050,0.49257085770368575,0.03410568535327911,0.2683603033423424,0.04475583042949438,0.22590062022209167,0.5225938558578491,0.14055296778678894,0.16574741825461387,0.16954165995121,0.02446434646844864,0.001306869857944548,0.000564069245592691,0.13140750974416732,0.09203359223902226,0.4590181529521942,0.11841831430792808,0.07141998000442981,0.2253819428384304
12450_9150,0.4123463064432144,0.03740568105131388,0.08208912312984466,0.020048886816948653,0.1347120523452759,1.0413126468658447,0.04731209613382816,0.14243875145912172,0.06923374012112618,0.07837988436222076,0.02063679900020361,0.0018136129423510284,0.14262799248099328,0.1324579283595085,0.3782032936811447,0.10592651255428791,0.12545199915766717,0.1779996320605278
12450_9250,0.38594369739294054,0.05943752396851778,0.23685947582125663,0.13544492274522782,0.08112553991377354,0.6206012457609177,0.14746983721852303,0.17935427129268647,0.12418306544423104,0.06955745555460453,0.0029273078544065356,0.0028261697152629495,0.3214228793978691,0.08099370859563351,0.4431120216846466,0.07509331181645393,0.12938278242945672,0.060437347553670404
12450_9350,0.5897087961435318,0.12382621951401233,0.3944350674748421,0.07540050074458123,0.11895601414144039,0.6622355997562408,0.01164861167781055,0.10160649381577969,0.0573465745896101,0.005412972229532897,0.0014779587043449282,0.00043925898062298075,0.5212736010551453,0.024764475133270025,0.38447448909282683,0.0630446657538414,0.02565305121243,0.2716818615794182
12450_9450,0.3802592113614082,1.2373619377613068,0.5239102244377136,0.023797979485243557,0.6165801614522934,1.072327548265457,0.1741652898490429,0.2562620997428894,0.2626902863383293,0.08268738687038421,0.00688511561602354,0.025818437058478593,0.08119637854397296,0.11000018268823623,0.5663282036781311,0.3136189326643944,0.2701123431324959,0.6845438778400421
12450_9550,0.15852379128336908,1.624637234210968,1.024479377269745,0.09521796070039272,1.614142268896103,1.1844810903072358,0.1894736796617508,0.5006601333618164,0.05961014274507761,0.2155863218009472,0.037852080352604386,0.1393279291689396,0.10474936217069626,0.09446042068302632,0.7008188515901566,0.9668215155601502,0.5984774619340897,0.7442093163728714
